LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,STATUS,CLASSTYPE,ORDER_OBS,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,VersionFirstReleased,LHCForms,FormalName
71842-9,"Oxygen saturation",MFr.DF,Pt,BldC,Qn,"Calculated from oxygen partial pressure",CHEM,2.69,ACTIVE,1,Observation,,,"Oxygen saturation [Pure mass fraction] Calculated from oxygen partial pressure in Capillary blood",%,2.40,false,"Oxygen saturation:MFr.DF:Pt:BldC:Qn:Calculated from oxygen partial pressure"
71841-1,"Oxygen saturation",MFr.DF,Pt,BldV,Qn,"Calculated from oxygen partial pressure",CHEM,2.69,ACTIVE,1,Observation,,,"Oxygen saturation [Pure mass fraction] Calculated from oxygen partial pressure in Venous blood",%,2.40,false,"Oxygen saturation:MFr.DF:Pt:BldV:Qn:Calculated from oxygen partial pressure"
70113-6,"Current number of unhealed (non-epithelialized) pressure ulcers at each stage - Long term care hospital",-,Pt,^Patient,-,CARE,PANEL.SURVEY.CARE,2.64,DISCOURAGED,4,,,,"Current number of unhealed (non-epithelialized) pressure ulcers at each stage - Long term care hospital [CARE]",,2.40,false,"Current number of unhealed (non-epithelialized) pressure ulcers at each stage - Long term care hospital:-:Pt:^Patient:-:CARE"
19975-2,"Max^during inspiration on ventilator",Pres,Pt,"Respiratory system.airway opening",Qn,"Airway pressure monitor",PULM,2.50,DEPRECATED,2,,,,"Deprecated Maximum [Pressure] Respiratory system airway opening by Airway pressure monitor --at inspiration on ventilator",,1.0l,false,"Max^during inspiration on ventilator:Pres:Pt:Respiratory system.airway opening:Qn:Airway pressure monitor"
58099-3,"Number of pressure ulcers present upon admission &or reentry - unstageable due to non-removable dressing",Num,Pt,^Patient,Qn,OASIS-C,SURVEY.OASIS,2.63,DISCOURAGED,4,,,#,"Number of pressure ulcers present upon admission/reentry - unstageable due to non-removable dressing [OASIS-C]",{#},2.29,false,"Number of pressure ulcers present upon admission &or reentry - unstageable due to non-removable dressing:Num:Pt:^Patient:Qn:OASIS-C"
79893-4,"Intraocular pressure",Pres,Pt,Eye.left,Qn,Tonometry,EYE.TONOMETRY.NEI,2.69,ACTIVE,2,Observation,,"mm Hg","Left eye Intraocular pressure",mm[Hg],2.54,false,"Intraocular pressure:Pres:Pt:Eye.left:Qn:Tonometry"
79892-6,"Intraocular pressure",Pres,Pt,Eye.right,Qn,Tonometry,EYE.TONOMETRY.NEI,2.69,ACTIVE,2,Observation,,"mm Hg","Right eye Intraocular pressure",mm[Hg],2.54,false,"Intraocular pressure:Pres:Pt:Eye.right:Qn:Tonometry"
94121-1,Intravascular,Pres,Pt,"Vena cava.inferior",Qn,US,BP.VENOUS.MOLEC,2.67,ACTIVE,2,Both,,"mm Hg","Inferior vena cava Blood pressure by US",mm[Hg],2.67,false,"Intravascular:Pres:Pt:Vena cava.inferior:Qn:US"
92846-5,"Ambulatory blood pressure monitor study",Find,Pt,^Patient,Doc,,DOC.MISC,2.72,ACTIVE,2,Both,,,"Ambulatory blood pressure monitor study",,2.66,false,"Ambulatory blood pressure monitor study:Find:Pt:^Patient:Doc:"
96607-7,"Blood pressure panel",-,XXX^mean,"Arterial system",-,,PANEL.BP,2.69,ACTIVE,2,Order,,,"Blood pressure panel unspecified time mean",,2.69,true,"Blood pressure panel:-:XXX^mean:Arterial system:-:"
76228-6,"Low pressure hold time",Time,Pt,Ventilator,Qn,,PULM,2.69,ACTIVE,2,Observation,,s,"Low pressure hold time Ventilator",s,2.63,false,"Low pressure hold time:Time:Pt:Ventilator:Qn:"
57185-1,"Current number of unhealed pressure ulcers",-,Pt,^Patient,-,,PANEL.SURVEY.OASIS,2.69,ACTIVE,4,,,,"Current number of unhealed pressure ulcers",,2.29,false,"Current number of unhealed pressure ulcers:-:Pt:^Patient:-:"
76191-6,"High pressure hold time",Time,Pt,Ventilator,Qn,,PULM,2.69,ACTIVE,2,Observation,,s,"High pressure hold time Ventilator",s,2.63,false,"High pressure hold time:Time:Pt:Ventilator:Qn:"
72039-1,"How often was static venous pressure measured",Find,Pt,^Patient,Ord,,SURVEY.ESRD,2.67,ACTIVE,4,Observation,,,"How often was static venous pressure measured",,2.40,false,"How often was static venous pressure measured:Find:Pt:^Patient:Ord:"
18685-8,"Blood pressure special circumstances",Type,Enctr^frst,^Patient,Nom,,ATTACH.ED,2.21,ACTIVE,3,,,,"First Blood pressure special circumstances",,1.0l,false,"Blood pressure special circumstances:Type:Enctr^frst:^Patient:Nom:"
69998-3,Leak,VRat,24H^max,"Positive airway pressure device",Qn,,DEVICES,2.70,ACTIVE,2,Observation,,L/s,"Positive airway pressure device Leak",L/s,2.40,false,"Leak:VRat:24H^max:Positive airway pressure device:Qn:"
71789-2,"Change in systolic blood pressure",PressDiff,Pt,^Patient,Qn,,SURVEY.GNHLTH,2.67,ACTIVE,4,Observation,,"mm Hg","Change in systolic blood pressure",mm[Hg],2.40,false,"Change in systolic blood pressure:PressDiff:Pt:^Patient:Qn:"
34553-8,"Orthostatic blood pressure panel",-,Pt,"Arterial system",-,,PANEL.BP,2.27,ACTIVE,2,Order,,,"Orthostatic blood pressure panel",,2.10,true,"Orthostatic blood pressure panel:-:Pt:Arterial system:-:"
66238-7,"Is your doctor currently prescribing drugs, for example, water pills, for your blood pressure or heart condition",Find,Pt,^Patient,Ord,rPARQ,PHENX,2.61,ACTIVE,2,,,,"Is your doctor currently prescribing drugs, for example, water pills, for your blood pressure or heart condition [Revised PARQ]",,2.38,false,"Is your doctor currently prescribing drugs, for example, water pills, for your blood pressure or heart condition:Find:Pt:^Patient:Ord:rPARQ"
57223-0,"Number of pressure ulcers - unstageable due to non-removable dressing or device",Num,Pt,^Patient,Qn,OASIS-C,SURVEY.OASIS,2.36,DEPRECATED,4,,,,"Deprecated Number of pressure ulcers - unstageable due to non-removable dressing or device OASIS-C",,2.29,false,"Number of pressure ulcers - unstageable due to non-removable dressing or device:Num:Pt:^Patient:Qn:OASIS-C"
93624-5,"Pressure gradient.early diastole.max",PressDiff,Pt,"Pulmonic valve",Qn,US.doppler,CARD.US,2.67,ACTIVE,2,Observation,,"mm Hg","Pulmonic valve Pressure gradient.early diastole.max by US.doppler",mm[Hg],2.67,false,"Pressure gradient.early diastole.max:PressDiff:Pt:Pulmonic valve:Qn:US.doppler"
20299-4,"Pressure gradient.max",PressDiff,Pt,Heart.ventricle.right,Qn,US.doppler,CARD.US,2.67,ACTIVE,2,Observation,,"mm Hg","Right ventricular Peak pressure gradient by US.doppler",mm[Hg],1.0m,false,"Pressure gradient.max:PressDiff:Pt:Heart.ventricle.right:Qn:US.doppler"
20300-0,"Pressure gradient.mean",PressDiff,Pt,Heart.ventricle.right,Qn,US.doppler,CARD.US,2.67,ACTIVE,2,Observation,,"mm Hg","Right ventricular Mean pressure gradient by US.doppler",mm[Hg],1.0m,false,"Pressure gradient.mean:PressDiff:Pt:Heart.ventricle.right:Qn:US.doppler"
20349-7,"Pressure half time.velocity.max",Time,Pt,"Tricuspid valve",Qn,US,CARD.US,2.54,ACTIVE,2,Observation,,ms,"Tricuspid valve Pressure half time velocity maximum by US",ms,1.0m,false,"Pressure half time.velocity.max:Time:Pt:Tricuspid valve:Qn:US"
20280-4,"Pressure half time.XXX",Time,Pt,"Circulatory system.XXX",Qn,US+Calculated,CARD.US,2.54,ACTIVE,2,Observation,,ms,"Pressure half time by US+Calculated",ms,1.0m,false,"Pressure half time.XXX:Time:Pt:Circulatory system.XXX:Qn:US+Calculated"
18105-7,"Regurgitant blood flow pressure half-time",Time,Pt,"Aortic valve",Qn,US.doppler,CARD.US,2.67,ACTIVE,2,Observation,,ms,"Aortic valve Regurgitant blood flow pressure half-time by US.doppler",ms,1.0l,false,"Regurgitant blood flow pressure half-time:Time:Pt:Aortic valve:Qn:US.doppler"
93665-8,"Regurgitant blood flow pressure half-time",Time,Pt,"Pulmonary valve",Qn,US.doppler,CARD.US,2.67,ACTIVE,2,Observation,,ms,"Pulmonary valve Regurgitant blood flow pressure half-time by US.doppler",ms,2.67,false,"Regurgitant blood flow pressure half-time:Time:Pt:Pulmonary valve:Qn:US.doppler"
78178-1,"Regurgitant pressure gradient.mean",PressDiff,Pt,"Mitral valve",Qn,US.doppler,CARD.US,2.67,ACTIVE,2,Observation,,"mm Hg","Mitral valve Mean regurgitant pressure gradient by US.doppler",mm[Hg],2.54,false,"Regurgitant pressure gradient.mean:PressDiff:Pt:Mitral valve:Qn:US.doppler"
19254-2,"Oxygen^^adjusted to patient's actual temperature",PPres,Pt,Bld,Qn,,CHEM,2.54,ACTIVE,1,Observation,,"mm Hg","Oxygen [Partial pressure] adjusted to patient's actual temperature in Blood",mm[Hg],1.0l,false,"Oxygen^^adjusted to patient's actual temperature:PPres:Pt:Bld:Qn:"
47716-6,"Oxygen^^adjusted to patient's actual temperature",PPres,Pt,BldCo,Qn,,CHEM,2.70,ACTIVE,1,Observation,,kpa,"Oxygen [Partial pressure] adjusted to patient's actual temperature in Cord blood",mm[Hg],2.21,false,"Oxygen^^adjusted to patient's actual temperature:PPres:Pt:BldCo:Qn:"
49696-8,"Oxygen^^adjusted to patient's actual temperature",PPres,Pt,BldCoA,Qn,,CHEM,2.54,ACTIVE,1,Both,,"mm Hg","Oxygen [Partial pressure] adjusted to patient's actual temperature in Arterial cord blood",mm[Hg],2.22,false,"Oxygen^^adjusted to patient's actual temperature:PPres:Pt:BldCoA:Qn:"
49697-6,"Oxygen^^adjusted to patient's actual temperature",PPres,Pt,BldCoV,Qn,,CHEM,2.54,ACTIVE,1,Both,,"mm Hg","Oxygen [Partial pressure] adjusted to patient's actual temperature in Venous cord blood",mm[Hg],2.22,false,"Oxygen^^adjusted to patient's actual temperature:PPres:Pt:BldCoV:Qn:"
97541-7,"Oxygen^^adjusted to patient's actual temperature",PPres,Pt,BldCV,Qn,,CHEM,2.70,ACTIVE,1,Observation,,"mm Hg","Oxygen [Partial pressure] adjusted to patient's actual temperature in Central venous blood",mm[Hg],2.70,false,"Oxygen^^adjusted to patient's actual temperature:PPres:Pt:BldCV:Qn:"
19257-5,"Oxygen^^adjusted to patient's actual temperature",PPres,Pt,BldMV,Qn,,CHEM,2.54,ACTIVE,1,Observation,,"mm Hg","Oxygen [Partial pressure] adjusted to patient's actual temperature in Mixed venous blood",mm[Hg],1.0l,false,"Oxygen^^adjusted to patient's actual temperature:PPres:Pt:BldMV:Qn:"
65343-6,"Oxygen^^saturation adjusted to 0.5",PPres,Pt,Bld,Qn,,CHEM,2.70,ACTIVE,1,Both,,"mm Hg","Oxygen [Partial pressure] saturation adjusted to 0.5 in Blood",mm[Hg],2.36,false,"Oxygen^^saturation adjusted to 0.5:PPres:Pt:Bld:Qn:"
8579-5,"Intravascular systolic.posterior tibial artery left/Brachial artery",PresRto,Pt,"Peripheral vascular system",Qn,,BP.MOLEC,2.48,ACTIVE,2,,,ratio,"Systolic blood pressure Posterior tibial artery - left/Brachial artery",{ratio},1.0h(3),false,"Intravascular systolic.posterior tibial artery left/Brachial artery:PresRto:Pt:Peripheral vascular system:Qn:"
8580-3,"Intravascular systolic.posterior tibial artery right/Brachial artery",PresRto,Pt,"Peripheral vascular system",Qn,,BP.MOLEC,2.48,ACTIVE,2,,,ratio,"Systolic blood pressure Posterior tibial artery - right/Brachial artery",{ratio},1.0h(3),false,"Intravascular systolic.posterior tibial artery right/Brachial artery:PresRto:Pt:Peripheral vascular system:Qn:"
20357-0,"Pressure gradient 2",PressDiff,Pt,"Region of interest.XXX",Qn,US.doppler,CARD.US,2.67,ACTIVE,2,Observation,,"mm Hg","Region of interest Pressure gradient 2 by US.doppler",mm[Hg],1.0m,false,"Pressure gradient 2:PressDiff:Pt:Region of interest.XXX:Qn:US.doppler"
18056-2,"Pressure gradient.diastole.mean",PressDiff,Pt,"Tricuspid valve",Qn,US.doppler,CARD.US,2.67,ACTIVE,2,Observation,,"mm Hg","Tricuspid valve Mean pressure gradient dur diastole by US.doppler",mm[Hg],1.0l,false,"Pressure gradient.diastole.mean:PressDiff:Pt:Tricuspid valve:Qn:US.doppler"
20247-3,"Pressure gradient.max",PressDiff,Pt,"Circulatory system.XXX",Qn,US+Calculated,CARD.US,2.67,ACTIVE,2,Observation,,"mm Hg","Peak pressure gradient by US+Calculated",mm[Hg],1.0m,false,"Pressure gradient.max:PressDiff:Pt:Circulatory system.XXX:Qn:US+Calculated"
20256-4,"Pressure gradient.mean",PressDiff,Pt,"Circulatory system.XXX",Qn,US.doppler,CARD.US,2.67,ACTIVE,2,Observation,,"mm Hg","Mean pressure gradient by US.doppler",mm[Hg],1.0m,false,"Pressure gradient.mean:PressDiff:Pt:Circulatory system.XXX:Qn:US.doppler"
20255-6,"Pressure gradient.mean",PressDiff,Pt,"Circulatory system.XXX",Qn,US+Calculated,CARD.US,2.67,ACTIVE,2,Observation,,"mm Hg","Mean pressure gradient by US+Calculated",mm[Hg],1.0m,false,"Pressure gradient.mean:PressDiff:Pt:Circulatory system.XXX:Qn:US+Calculated"
79947-8,"Pressure half time.diastole",Time,Pt,"Aortic valve",Qn,US.doppler.CW,CARD.US.DICOM,2.67,ACTIVE,2,Observation,,ms,"Aortic valve Pressure half time during diastole by US.doppler continuous wave",ms,2.54,false,"Pressure half time.diastole:Time:Pt:Aortic valve:Qn:US.doppler.CW"
20249-9,"Regurgitant pressure gradient.max",PressDiff,Pt,"Aortic valve",Qn,US+Calculated,CARD.US,2.67,ACTIVE,2,Observation,,"mm Hg","Aortic valve Maximum regurgitant pressure gradient by US+Calculated",mm[Hg],1.0m,false,"Regurgitant pressure gradient.max:PressDiff:Pt:Aortic valve:Qn:US+Calculated"
20250-7,"Regurgitant pressure gradient.max",PressDiff,Pt,"Mitral valve",Qn,US+Calculated,CARD.US,2.67,ACTIVE,2,Observation,,"mm Hg","Mitral valve Maximum regurgitant pressure gradient by US+Calculated",mm[Hg],1.0m,false,"Regurgitant pressure gradient.max:PressDiff:Pt:Mitral valve:Qn:US+Calculated"
20251-5,"Regurgitant pressure gradient.max",PressDiff,Pt,"Pulmonic valve",Qn,US.calculated,CARD.US,2.67,ACTIVE,2,Observation,,"mm Hg","Pulmonic valve Maximum regurgitant pressure gradient by US.calculated",mm[Hg],1.0m,false,"Regurgitant pressure gradient.max:PressDiff:Pt:Pulmonic valve:Qn:US.calculated"
75162-8,"BIPAP activity",Find,Pt,Ventilator,Ord,,PULM,2.48,ACTIVE,2,Both,,,"Biphasic positive airway pressure (BIPAP) activity Ventilator",,2.48,false,"BIPAP activity:Find:Pt:Ventilator:Ord:"
11557-6,"Carbon dioxide",PPres,Pt,Bld,Qn,,CHEM,2.70,ACTIVE,1,Both,,"mm Hg","Carbon dioxide [Partial pressure] in Blood",mm[Hg],1.0j-a,false,"Carbon dioxide:PPres:Pt:Bld:Qn:"
19212-0,"Carbon dioxide",PPres,Pt,BldMV,Qn,,CHEM,2.34,ACTIVE,1,Both,,"mm Hg","Carbon dioxide [Partial pressure] in Mixed venous blood",mm[Hg],1.0l,false,"Carbon dioxide:PPres:Pt:BldMV:Qn:"
53458-6,"Carbon dioxide",PPres,Pt,Flu.nonbiological,Qn,,CHEM,2.70,ACTIVE,1,Both,,"mm Hg","Carbon dioxide [Partial pressure] in Nonbiological fluid",mm[Hg],2.26,false,"Carbon dioxide:PPres:Pt:Flu.nonbiological:Qn:"
32306-3,"Carbon dioxide",PPres,Pt,Urine,Qn,,CHEM,2.70,ACTIVE,1,Both,,"mm Hg","Carbon dioxide [Partial pressure] in Urine",mm[Hg],2.07,false,"Carbon dioxide:PPres:Pt:Urine:Qn:"
76206-2,"Pressure.min^on ventilator",Pres,Pt,"Respiratory system.airway",Qn,,PULM,2.69,ACTIVE,2,Observation,,"cm H2O","Pressure.min Respiratory system airway --on ventilator",cm[H2O],2.63,false,"Pressure.min^on ventilator:Pres:Pt:Respiratory system.airway:Qn:"
8592-8,"V wave amplitude",Pres,Pt,Heart.atrium.left,Qn,,BP.VENOUS.MOLEC,2.48,ACTIVE,2,,,"cm H2O","Left atrial V wave amplitude",cm[H2O],1.0h(3),false,"V wave amplitude:Pres:Pt:Heart.atrium.left:Qn:"
19988-5,Oxygen,PPres,Pt,Bld.postductal,Qn,,PULM,2.30,ACTIVE,2,,,"mm Hg","Oxygen [Partial pressure] in Blood Postductal",mm[Hg],1.0l,false,Oxygen:PPres:Pt:Bld.postductal:Qn:
19984-4,Oxygen,PPres,Pt,"Respiratory system.alveolus",Qn,Calculated,PULM,2.40,ACTIVE,2,,,"mm Hg","Oxygen [Partial pressure] Respiratory system alveolus Calculated",mm[Hg],1.0l,false,"Oxygen:PPres:Pt:Respiratory system.alveolus:Qn:Calculated"
2019-8,"Carbon dioxide",PPres,Pt,BldA,Qn,,CHEM,2.70,ACTIVE,1,Both,,"mm Hg","Carbon dioxide [Partial pressure] in Arterial blood",mm[Hg],1.0,false,"Carbon dioxide:PPres:Pt:BldA:Qn:"
2021-4,"Carbon dioxide",PPres,Pt,BldV,Qn,,CHEM,2.70,ACTIVE,1,Both,,"mm Hg","Carbon dioxide [Partial pressure] in Venous blood",mm[Hg],1.0,false,"Carbon dioxide:PPres:Pt:BldV:Qn:"
59165-1,"Carbon dioxide",PPres,Pt,"Dial fld",Qn,,CHEM,2.70,ACTIVE,1,Both,,"mm Hg","Carbon dioxide [Partial pressure] in Dialysis fluid",mm[Hg],2.32,false,"Carbon dioxide:PPres:Pt:Dial fld:Qn:"
69986-8,"Pressure.continuous positive airway.95%",Pres,24H^max,"Respiratory system",Qn,,PULM,2.70,ACTIVE,2,Observation,,"cm H2O","Pressure.continuous positive airway.95% 24 hour maximum Respiratory system",cm[H2O],2.40,false,"Pressure.continuous positive airway.95%:Pres:24H^max:Respiratory system:Qn:"
8593-6,"V wave amplitude",Pres,Pt,Heart.atrium.right,Qn,,BP.VENOUS.MOLEC,2.48,ACTIVE,2,,,"cm H2O","Right atrial V wave amplitude",cm[H2O],1.0h(3),false,"V wave amplitude:Pres:Pt:Heart.atrium.right:Qn:"
8594-4,"V wave amplitude",Pres,Pt,"Jugular vein",Ord,Visual,BP.VENOUS.MOLEC,2.27,ACTIVE,2,,,,"Jugular vein V wave amplitude by Visual",,1.0h(3),false,"V wave amplitude:Pres:Pt:Jugular vein:Ord:Visual"
19255-9,"Oxygen^^adjusted to patient's actual temperature",PPres,Pt,BldA,Qn,,CHEM,2.54,ACTIVE,1,Observation,,"mm Hg","Oxygen [Partial pressure] adjusted to patient's actual temperature in Arterial blood",mm[Hg],1.0l,false,"Oxygen^^adjusted to patient's actual temperature:PPres:Pt:BldA:Qn:"
19256-7,"Oxygen^^adjusted to patient's actual temperature",PPres,Pt,BldC,Qn,,CHEM,2.54,ACTIVE,1,Observation,,"mm Hg","Oxygen [Partial pressure] adjusted to patient's actual temperature in Capillary blood",mm[Hg],1.0l,false,"Oxygen^^adjusted to patient's actual temperature:PPres:Pt:BldC:Qn:"
19258-3,"Oxygen^^adjusted to patient's actual temperature",PPres,Pt,BldV,Qn,,CHEM,2.54,ACTIVE,1,Observation,,"mm Hg","Oxygen [Partial pressure] adjusted to patient's actual temperature in Venous blood",mm[Hg],1.0l,false,"Oxygen^^adjusted to patient's actual temperature:PPres:Pt:BldV:Qn:"
19214-6,"Oxygen^^saturation adjusted to 0.5",PPres,Pt,BldA,Qn,,CHEM,2.30,ACTIVE,1,Observation,,"mm Hg","Oxygen [Partial pressure] saturation adjusted to 0.5 in Arterial blood",mm[Hg],1.0l,false,"Oxygen^^saturation adjusted to 0.5:PPres:Pt:BldA:Qn:"
19217-9,"Oxygen^^saturation adjusted to 0.5",PPres,Pt,BldMV,Qn,,CHEM,2.30,ACTIVE,1,Observation,,"mm Hg","Oxygen [Partial pressure] saturation adjusted to 0.5 in Mixed venous blood",mm[Hg],1.0l,false,"Oxygen^^saturation adjusted to 0.5:PPres:Pt:BldMV:Qn:"
19216-1,"Oxygen^^saturation adjusted to 0.5",PPres,Pt,BldV,Qn,,CHEM,2.30,ACTIVE,1,Observation,,"mm Hg","Oxygen [Partial pressure] saturation adjusted to 0.5 in Venous blood",mm[Hg],1.0l,false,"Oxygen^^saturation adjusted to 0.5:PPres:Pt:BldV:Qn:"
20248-1,"Pressure gradient 2.max",PressDiff,Pt,"Circulatory system.XXX",Qn,US+Calculated,CARD.US,2.67,ACTIVE,2,Observation,,"mm Hg","Maximum pressure gradient 2 by US+Calculated",mm[Hg],1.0m,false,"Pressure gradient 2.max:PressDiff:Pt:Circulatory system.XXX:Qn:US+Calculated"
20258-0,"Pressure gradient 2.mean",PressDiff,Pt,"Circulatory system.XXX",Qn,US,CARD.US,2.67,ACTIVE,2,Observation,,"mm Hg","Mean pressure gradient 2 by US",mm[Hg],1.0m,false,"Pressure gradient 2.mean:PressDiff:Pt:Circulatory system.XXX:Qn:US"
20257-2,"Pressure gradient 2.mean",PressDiff,Pt,"Circulatory system.XXX",Qn,US+Calculated,CARD.US,2.67,ACTIVE,2,Observation,,"mm Hg","Mean pressure gradient 2 by US+Calculated",mm[Hg],1.0m,false,"Pressure gradient 2.mean:PressDiff:Pt:Circulatory system.XXX:Qn:US+Calculated"
18055-4,"Pressure gradient.diastole.max",PressDiff,Pt,"Tricuspid valve",Qn,US.doppler,CARD.US,2.67,ACTIVE,2,Observation,,"mm Hg","Tricuspid valve Maximum pressure gradient during diastole by US.doppler",mm[Hg],1.0l,false,"Pressure gradient.diastole.max:PressDiff:Pt:Tricuspid valve:Qn:US.doppler"
59106-5,"Pressure gradient.max^at stenosis",PressDiff,Pt,"Circulatory system.XXX",Qn,US,CARD.US,2.67,ACTIVE,2,,,"mm Hg","Peak pressure gradient by US --at stenosis",mm[Hg],2.32,false,"Pressure gradient.max^at stenosis:PressDiff:Pt:Circulatory system.XXX:Qn:US"
18066-1,"Pressure gradient.systole.mean",PressDiff,Pt,"Aortic valve",Qn,"US.doppler.derived.full Bernoulli",CARD.US,2.67,ACTIVE,2,Observation,,"mm Hg","Aortic valve Mean systole pressure gradient by US.doppler derived full Bernoulli",mm[Hg],1.0l,false,"Pressure gradient.systole.mean:PressDiff:Pt:Aortic valve:Qn:US.doppler.derived.full Bernoulli"
20233-3,"Pressure gradient.systole.mean",PressDiff,Pt,"Heart.ventricle.left.outflow tract",Qn,US.doppler,CARD.US,2.67,ACTIVE,2,Observation,,"mm Hg","Left ventricular outflow tract Mean systole pressure gradient by US.doppler",mm[Hg],1.0m,false,"Pressure gradient.systole.mean:PressDiff:Pt:Heart.ventricle.left.outflow tract:Qn:US.doppler"
20303-4,"Pressure gradient.systole.mean",PressDiff,Pt,"Heart.ventricle.right.outflow tract",Qn,US.doppler,CARD.US,2.67,ACTIVE,2,Observation,,"mm Hg","Right ventricular outflow tract Mean systole pressure gradient by US.doppler",mm[Hg],1.0m,false,"Pressure gradient.systole.mean:PressDiff:Pt:Heart.ventricle.right.outflow tract:Qn:US.doppler"
78182-3,"Regurgitant pressure gradient.diastole.max",PressDiff,Pt,"Pulmonic valve",Qn,US.doppler,CARD.US,2.67,ACTIVE,2,Observation,,"mm Hg","Pulmonic valve Maximum regurgitant pressure gradient during diastole by US.doppler",mm[Hg],2.54,false,"Regurgitant pressure gradient.diastole.max:PressDiff:Pt:Pulmonic valve:Qn:US.doppler"
41905-1,Altitude,Len,Pt,^Patient,Qn,,BP.ATOM,2.48,ACTIVE,2,,,m;ft,Altitude,m;[ft_us],2.16,false,Altitude:Len:Pt:^Patient:Qn:
8582-9,"A wave amplitude",Pres,Pt,Heart.atrium.left,Qn,,BP.VENOUS.MOLEC,2.54,ACTIVE,2,,,"cm H2O","Left atrial A-wave amplitude",cm[H2O],1.0h(3),false,"A wave amplitude:Pres:Pt:Heart.atrium.left:Qn:"
8583-7,"A wave amplitude",Pres,Pt,Heart.atrium.right,Qn,,BP.VENOUS.MOLEC,2.54,ACTIVE,2,,,"cm H2O","Right atrial A-wave amplitude",cm[H2O],1.0h(3),false,"A wave amplitude:Pres:Pt:Heart.atrium.right:Qn:"
19986-9,Oxygen,PPres,Pt,Bld.preductal,Qn,,PULM,2.30,ACTIVE,2,,,"mm Hg","Oxygen [Partial pressure] in Blood Preductal",mm[Hg],1.0l,false,Oxygen:PPres:Pt:Bld.preductal:Qn:
40589-4,"Oxygen^post exercise",PPres,Pt,Bld,Qn,Oximetry,PULM,2.36,DEPRECATED,2,Observation,,"mm Hg","Deprecated Oxygen [Partial pressure] by Oximetry --post exercise",mm[Hg],2.15,false,"Oxygen^post exercise:PPres:Pt:Bld:Qn:Oximetry"
58959-8,"BIPAP &or CPAP setting",Find,Pt,Ventilator,Ord,,PULM,2.56,ACTIVE,2,Observation,,,"BIPAP AndOr CPAP setting Ventilator",,2.32,false,"BIPAP &or CPAP setting:Find:Pt:Ventilator:Ord:"
2018-0,"Carbon dioxide",PPres,Pt,"Amnio fld",Qn,,CHEM,2.30,ACTIVE,1,Both,,"mm Hg","Carbon dioxide [Partial pressure] in Amniotic fluid",mm[Hg],1.0,false,"Carbon dioxide:PPres:Pt:Amnio fld:Qn:"
2020-6,"Carbon dioxide",PPres,Pt,BldC,Qn,,CHEM,2.70,ACTIVE,1,Both,,"mm Hg","Carbon dioxide [Partial pressure] in Capillary blood",mm[Hg],1.0,false,"Carbon dioxide:PPres:Pt:BldC:Qn:"
14003-8,"Carbon dioxide",PPres,Pt,BldCo,Qn,,CHEM,2.70,ACTIVE,1,Both,,"mm Hg","Carbon dioxide [Partial pressure] in Cord blood",mm[Hg],1.0k,false,"Carbon dioxide:PPres:Pt:BldCo:Qn:"
28644-3,"Carbon dioxide",PPres,Pt,BldCoA,Qn,,CHEM,2.70,ACTIVE,1,Both,,"mm Hg","Carbon dioxide [Partial pressure] in Arterial cord blood",mm[Hg],2.00,false,"Carbon dioxide:PPres:Pt:BldCoA:Qn:"
28645-0,"Carbon dioxide",PPres,Pt,BldCoV,Qn,,CHEM,2.70,ACTIVE,1,Both,,"mm Hg","Carbon dioxide [Partial pressure] in Venous cord blood",mm[Hg],2.00,false,"Carbon dioxide:PPres:Pt:BldCoV:Qn:"
