LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,STATUS,CLASSTYPE,ORDER_OBS,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,VersionFirstReleased,LHCForms,FormalName
19023-1,"Granulocytes/100 leukocytes",NFr,Pt,Bld,Qn,"Automated count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Granulocytes/100 leukocytes in Blood by Automated count",%,1.0l,false,"Granulocytes/100 leukocytes:NFr:Pt:Bld:Qn:Automated count"
713-8,"Eosinophils/100 leukocytes",NFr,Pt,Bld,Qn,"Automated count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Eosinophils/100 leukocytes in Blood by Automated count",%,1.0,false,"Eosinophils/100 leukocytes:NFr:Pt:Bld:Qn:Automated count"
714-6,"Eosinophils/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Eosinophils/100 leukocytes in Blood by Manual count",%,1.0,false,"Eosinophils/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
71679-5,Eosinophils/leukocytes,NFr.DF,Pt,Bld,Qn,"Automated count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Eosinophils/Leukocytes [Pure number fraction] in Blood by Automated count",,2.42,false,"Eosinophils/leukocytes:NFr.DF:Pt:Bld:Qn:Automated count"
71674-6,Eosinophils/leukocytes,NFr.DF,Pt,Bld,Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Eosinophils/Leukocytes [Pure number fraction] in Blood by Manual count",,2.42,false,"Eosinophils/leukocytes:NFr.DF:Pt:Bld:Qn:Manual count"
33833-5,"Lymphocytes.immunoblastic/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.50,ACTIVE,1,Observation,,%,"Lymphocytes Immunoblastic/100 leukocytes in Blood by Manual count",%,2.09,false,"Lymphocytes.immunoblastic/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
33835-0,"Lymphocytes.plasmacytoid/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.50,ACTIVE,1,Observation,,%,"Lymphocytes Plasmacytoid/100 leukocytes in Blood by Manual count",%,2.09,false,"Lymphocytes.plasmacytoid/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
736-9,"Lymphocytes/100 leukocytes",NFr,Pt,Bld,Qn,"Automated count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Lymphocytes/100 leukocytes in Blood by Automated count",%,1.0,false,"Lymphocytes/100 leukocytes:NFr:Pt:Bld:Qn:Automated count"
737-7,"Lymphocytes/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Lymphocytes/100 leukocytes in Blood by Manual count",%,1.0,false,"Lymphocytes/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
71678-7,Lymphocytes/leukocytes,NFr.DF,Pt,Bld,Qn,"Automated count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Lymphocytes/Leukocytes [Pure number fraction] in Blood by Automated count",,2.42,false,"Lymphocytes/leukocytes:NFr.DF:Pt:Bld:Qn:Automated count"
71673-8,Lymphocytes/leukocytes,NFr.DF,Pt,Bld,Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Lymphocytes/Leukocytes [Pure number fraction] in Blood by Manual count",,2.42,false,"Lymphocytes/leukocytes:NFr.DF:Pt:Bld:Qn:Manual count"
70028-6,"Megakaryocytic nuclei/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Megakaryocytic nuclei/100 leukocytes in Blood by Manual count",%,2.40,false,"Megakaryocytic nuclei/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
74428-4,"Metamyelocytes.neutrophilic/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.50,ACTIVE,1,Observation,,%,"Metamyelocytes.neutrophilic/100 leukocytes in Blood by Manual count",%,2.46,false,"Metamyelocytes.neutrophilic/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
51713-6,"Metamyelocytes/100 leukocytes",NFr,Pt,Bld,Qn,"Automated count",HEM/BC,2.36,DEPRECATED,1,Both,,%,"Deprecated Metamyelocytes/100 leukocytes in Blood by Automated count",%,2.24,false,"Metamyelocytes/100 leukocytes:NFr:Pt:Bld:Qn:Automated count"
740-1,"Metamyelocytes/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Metamyelocytes/100 leukocytes in Blood by Manual count",%,1.0,false,"Metamyelocytes/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
71668-8,Metamyelocytes/leukocytes,NFr.DF,Pt,Bld,Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Metamyelocytes/Leukocytes [Pure number fraction] in Blood by Manual count",,2.42,false,"Metamyelocytes/leukocytes:NFr.DF:Pt:Bld:Qn:Manual count"
29259-9,"Monocytes.abnormal/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.50,ACTIVE,1,Observation,,%,"Monocytes Abnormal/100 leukocytes in Blood by Manual count",%,2.03,false,"Monocytes.abnormal/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
71672-0,Monocytes/leukocytes,NFr.DF,Pt,Bld,Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Monocytes/Leukocytes [Pure number fraction] in Blood by Manual count",,2.42,false,"Monocytes/leukocytes:NFr.DF:Pt:Bld:Qn:Manual count"
71675-3,Basophils/leukocytes,NFr.DF,Pt,Bld,Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Basophils/Leukocytes [Pure number fraction] in Blood by Manual count",,2.42,false,"Basophils/leukocytes:NFr.DF:Pt:Bld:Qn:Manual count"
21114-4,"Blasts/100 leukocytes",NFr,Pt,Bld,Qn,"Automated count",HEM/BC,2.70,DEPRECATED,1,Observation,,%,"Deprecated Blasts/100 leukocytes in Blood by Automated count",%,1.0m,false,"Blasts/100 leukocytes:NFr:Pt:Bld:Qn:Automated count"
40646-2,"Leukocytes other/100 leukocytes",NFr,Pt,Bld,Qn,"Automated count",HEM/BC,2.50,ACTIVE,1,Observation,,%,"Leukocytes other/100 leukocytes in Blood by Automated count",%,2.15,false,"Leukocytes other/100 leukocytes:NFr:Pt:Bld:Qn:Automated count"
730-2,"Leukocytes other/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Leukocytes other/100 leukocytes in Blood by Manual count",%,1.0,false,"Leukocytes other/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
17790-7,"Leukocytes.left shift",PrThr,Pt,Bld,Ord,"Automated count",HEM/BC,2.56,ACTIVE,1,Observation,,,"Leukocytes Left Shift [Presence] in Blood by Automated count",,1.0l,false,"Leukocytes.left shift:PrThr:Pt:Bld:Ord:Automated count"
30367-7,"Myeloblasts/100 leukocytes",NFr,Pt,Bld,Qn,"Automated count",HEM/BC,2.70,DEPRECATED,1,Observation,,%,"Deprecated Myeloblasts/100 leukocytes in Blood by Automated count",%,2.04,false,"Myeloblasts/100 leukocytes:NFr:Pt:Bld:Qn:Automated count"
74427-6,"Myelocytes.eosinophilic/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.50,ACTIVE,1,Observation,,%,"Myelocytes.eosinophilic/100 leukocytes in Blood by Manual count",%,2.46,false,"Myelocytes.eosinophilic/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
74425-0,"Myelocytes.neutrophilic/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.50,ACTIVE,1,Observation,,%,"Myelocytes.neutrophilic/100 leukocytes in Blood by Manual count",%,2.46,false,"Myelocytes.neutrophilic/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
750-0,"Myelocytes/100 leukocytes",NFr,Pt,Bld,Qn,"Automated count",HEM/BC,2.70,DEPRECATED,1,Observation,,%,"Deprecated Myelocytes/100 leukocytes in Blood by Automated count",%,1.0,false,"Myelocytes/100 leukocytes:NFr:Pt:Bld:Qn:Automated count"
749-2,"Myelocytes/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Myelocytes/100 leukocytes in Blood by Manual count",%,1.0,false,"Myelocytes/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
71667-0,Myelocytes/leukocytes,NFr.DF,Pt,Bld,Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Myelocytes/Leukocytes [Pure number fraction] in Blood by Manual count",,2.42,false,"Myelocytes/leukocytes:NFr.DF:Pt:Bld:Qn:Manual count"
770-8,"Neutrophils/100 leukocytes",NFr,Pt,Bld,Qn,"Automated count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Neutrophils/100 leukocytes in Blood by Automated count",%,1.0,false,"Neutrophils/100 leukocytes:NFr:Pt:Bld:Qn:Automated count"
23761-0,"Neutrophils/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Neutrophils/100 leukocytes in Blood by Manual count",%,1.0n,false,"Neutrophils/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
71676-1,Neutrophils/leukocytes,NFr.DF,Pt,Bld,Qn,"Automated count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Neutrophils/Leukocytes [Pure number fraction] in Blood by Automated count",,2.42,false,"Neutrophils/leukocytes:NFr.DF:Pt:Bld:Qn:Automated count"
71671-2,Neutrophils/leukocytes,NFr.DF,Pt,Bld,Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Neutrophils/Leukocytes [Pure number fraction] in Blood by Manual count",,2.42,false,"Neutrophils/leukocytes:NFr.DF:Pt:Bld:Qn:Manual count"
33849-1,"Plasma cell precursor/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.50,ACTIVE,1,Observation,,%,"Plasma cell precursor/100 leukocytes in Blood by Manual count",%,2.09,false,"Plasma cell precursor/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
32712-2,"Platelets.giant/100 leukocytes",Ratio,Pt,Bld,Qn,"Manual count",HEM/BC,2.54,ACTIVE,1,Observation,,,"Giant platelets/100 leukocytes [Ratio] in Blood by Manual count",,2.09,false,"Platelets.giant/100 leukocytes:Ratio:Pt:Bld:Qn:Manual count"
51830-8,"Prolymphocytes/100 leukocytes",NFr,Pt,Bld,Qn,"Automated count",HEM/BC,2.36,DEPRECATED,1,Observation,,%,"Deprecated Prolymphocytes/100 leukocytes in Blood by Automated count",%,2.24,false,"Prolymphocytes/100 leukocytes:NFr:Pt:Bld:Qn:Automated count"
782-3,"Promyelocytes/100 leukocytes",NFr,Pt,Bld,Qn,"Automated count",HEM/BC,2.70,DEPRECATED,1,Observation,,%,"Deprecated Promyelocytes/100 leukocytes in Blood by Automated count",%,1.0,false,"Promyelocytes/100 leukocytes:NFr:Pt:Bld:Qn:Automated count"
13598-8,"Promyelocytes/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.70,DEPRECATED,1,Observation,,%,"Deprecated Promyelocytes/100 leukocytes in Blood by Manual count",%,1.0k,false,"Promyelocytes/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
783-1,"Promyelocytes/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Promyelocytes/100 leukocytes in Blood by Manual count",%,1.0,false,"Promyelocytes/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
71666-2,Promyelocytes/leukocytes,NFr.DF,Pt,Bld,Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Promyelocytes/Leukocytes [Pure number fraction] in Blood by Manual count",,2.42,false,"Promyelocytes/leukocytes:NFr.DF:Pt:Bld:Qn:Manual count"
62239-9,Leukocytes,NCnc,Pt,Bld^Fetus,Qn,"Automated count",HEM/BC,2.70,ACTIVE,1,Observation,,10*9/L,"Leukocytes [#/volume] in Blood from Fetus by Automated count",10*3/uL,2.34,false,"Leukocytes:NCnc:Pt:Bld^Fetus:Qn:Automated count"
66145-4,"Leukocytes other",NCnc,Pt,Bld^Fetus,Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Both,,10*9/L,"Leukocytes other [#/volume] in Blood from Fetus by Manual count",10*3/uL,2.38,false,"Leukocytes other:NCnc:Pt:Bld^Fetus:Qn:Manual count"
61182-2,"Leukocytes^^corrected for nucleated erythrocytes",NCnc,Pt,Bld^Fetus,Qn,,HEM/BC,2.70,ACTIVE,1,Observation,,10*9/L,"Leukocytes [#/volume] corrected for nucleated erythrocytes in Blood from Fetus",10*3/uL,2.34,false,"Leukocytes^^corrected for nucleated erythrocytes:NCnc:Pt:Bld^Fetus:Qn:"
52999-0,Leukocytes.disintegrated,NCnc,Pt,Bld,Qn,,HEM/BC,2.70,ACTIVE,1,Observation,,10*9/L,"Leukocytes.disintegrated [#/volume] in Blood",10*3/uL,2.24,false,Leukocytes.disintegrated:NCnc:Pt:Bld:Qn:
23904-6,"Monocytes+Macrophages/100 leukocytes",NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Monocytes+Macrophages/100 leukocytes in Cerebral spinal fluid by Manual count",%,1.0o,false,"Monocytes+Macrophages/100 leukocytes:NFr:Pt:CSF:Qn:Manual count"
21395-9,"Monocytes+Macrophages/100 leukocytes",NFr,Pt,"Synv fld",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Monocytes+Macrophages/100 leukocytes in Synovial fluid by Manual count",%,1.0m,false,"Monocytes+Macrophages/100 leukocytes:NFr:Pt:Synv fld:Qn:Manual count"
71639-9,Monocytes+Macrophages/leukocytes,NFr.DF,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Monocytes+Macrophages/Leukocytes [Pure number fraction] in Body fluid by Manual count",,2.42,false,"Monocytes+Macrophages/leukocytes:NFr.DF:Pt:Body fld:Qn:Manual count"
33548-9,"Lymphocytes.abnormal/100 leukocytes",NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.54,ACTIVE,1,Observation,,%,"Abnormal lymphocytes/100 leukocytes in Body fluid by Manual count",%,2.09,false,"Lymphocytes.abnormal/100 leukocytes:NFr:Pt:Body fld:Qn:Manual count"
21372-8,"Lymphocytes.abnormal/100 leukocytes",NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Abnormal lymphocytes/100 leukocytes in Cerebral spinal fluid by Manual count",%,1.0m,false,"Lymphocytes.abnormal/100 leukocytes:NFr:Pt:CSF:Qn:Manual count"
68406-8,"Lymphocytes.abnormal/100 leukocytes",NFr,Pt,"Vitr fld",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Both,,%,"Abnormal lymphocytes/100 leukocytes in Vitreous fluid by Manual count",%,2.38,false,"Lymphocytes.abnormal/100 leukocytes:NFr:Pt:Vitr fld:Qn:Manual count"
95219-2,"Lymphocytes.variant/100 leukocytes",NFr,Pt,"^Stem cell product",Qn,"Manual count",HEM/BC,2.68,ACTIVE,1,Observation,,%,"Variant lymphocytes/100 leukocytes in Stem cell product by Manual count",%,2.68,false,"Lymphocytes.variant/100 leukocytes:NFr:Pt:^Stem cell product:Qn:Manual count"
32805-4,"Lymphocytes.variant/100 leukocytes",NFr,Pt,Bronchial,Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Variant lymphocytes/100 leukocytes in Bronchial specimen by Manual count",%,2.09,false,"Lymphocytes.variant/100 leukocytes:NFr:Pt:Bronchial:Qn:Manual count"
17227-0,"Lymphocytes/100 leukocytes",NFr,Pt,"Synv fld",Qn,"Automated count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Lymphocytes/100 leukocytes in Synovial fluid by Automated count",%,1.0l,false,"Lymphocytes/100 leukocytes:NFr:Pt:Synv fld:Qn:Automated count"
14822-1,"Lymphocytes/100 leukocytes",NFr,Pt,"Synv fld",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Lymphocytes/100 leukocytes in Synovial fluid by Manual count",%,1.0k,false,"Lymphocytes/100 leukocytes:NFr:Pt:Synv fld:Qn:Manual count"
71660-5,Lymphocytes/leukocytes,NFr.DF,Pt,CSF,Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Lymphocytes/Leukocytes [Pure number fraction] in Cerebral spinal fluid by Manual count",,2.42,false,"Lymphocytes/leukocytes:NFr.DF:Pt:CSF:Qn:Manual count"
71624-1,Lymphocytes/leukocytes,NFr.DF,Pt,"Synv fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Lymphocytes/Leukocytes [Pure number fraction] in Synovial fluid by Manual count",,2.42,false,"Lymphocytes/leukocytes:NFr.DF:Pt:Synv fld:Qn:Manual count"
71618-3,Macrophages/leukocytes,NFr.DF,Pt,"Synv fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Macrophages/Leukocytes [Pure number fraction] in Synovial fluid by Manual count",,2.42,false,"Macrophages/leukocytes:NFr.DF:Pt:Synv fld:Qn:Manual count"
21394-2,"Monocytes+Macrophages/100 leukocytes",NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Monocytes+Macrophages/100 leukocytes in Body fluid by Manual count",%,1.0m,false,"Monocytes+Macrophages/100 leukocytes:NFr:Pt:Body fld:Qn:Manual count"
71621-7,Basophils/leukocytes,NFr.DF,Pt,"Synv fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Basophils/Leukocytes [Pure number fraction] in Synovial fluid by Manual count",,2.42,false,"Basophils/leukocytes:NFr.DF:Pt:Synv fld:Qn:Manual count"
14860-1,"Leukocytes other/100 leukocytes",NFr,Pt,"Synv fld",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Leukocytes other/100 leukocytes in Synovial fluid by Manual count",%,1.0k,false,"Leukocytes other/100 leukocytes:NFr:Pt:Synv fld:Qn:Manual count"
71620-9,"Leukocytes other/leukocytes",NFr.DF,Pt,"Synv fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Leukocytes other/Leukocytes [Pure number fraction] in Synovial fluid by Manual count",,2.42,false,"Leukocytes other/leukocytes:NFr.DF:Pt:Synv fld:Qn:Manual count"
71622-5,Eosinophils/leukocytes,NFr.DF,Pt,"Synv fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Eosinophils/Leukocytes [Pure number fraction] in Synovial fluid by Manual count",,2.42,false,"Eosinophils/leukocytes:NFr.DF:Pt:Synv fld:Qn:Manual count"
95225-9,"Neutrophils.band form/100 leukocytes",NFr,Pt,"^Stem cell product",Qn,"Manual count",HEM/BC,2.68,ACTIVE,1,Observation,,%,"Band form neutrophils/100 leukocytes in Stem cell product by Manual count",%,2.68,false,"Neutrophils.band form/100 leukocytes:NFr:Pt:^Stem cell product:Qn:Manual count"
12278-8,"Neutrophils.band form/100 leukocytes",NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Band form neutrophils/100 leukocytes in Cerebral spinal fluid by Manual count",%,1.0j-a,false,"Neutrophils.band form/100 leukocytes:NFr:Pt:CSF:Qn:Manual count"
99603-3,"Neutrophils.band form/100 leukocytes",NFr,Pt,"Periton fld",Qn,"Manual count",HEM/BC,2.72,ACTIVE,1,Observation,,%,"Band form neutrophils/100 leukocytes in Peritoneal fluid by Manual count",%,2.72,false,"Neutrophils.band form/100 leukocytes:NFr:Pt:Periton fld:Qn:Manual count"
99604-1,"Neutrophils.band form/100 leukocytes",NFr,Pt,"Plr fld",Qn,"Manual count",HEM/BC,2.72,ACTIVE,1,Observation,,%,"Band form neutrophils/100 leukocytes in Pleural fluid by Manual count",%,2.72,false,"Neutrophils.band form/100 leukocytes:NFr:Pt:Plr fld:Qn:Manual count"
95226-7,"Neutrophils.segmented/100 leukocytes",NFr,Pt,"^Stem cell product",Qn,"Manual count",HEM/BC,2.68,ACTIVE,1,Observation,,%,"Segmented neutrophils/100 leukocytes in Stem cell product by Manual count",%,2.68,false,"Neutrophils.segmented/100 leukocytes:NFr:Pt:^Stem cell product:Qn:Manual count"
30230-7,"Neutrophils.segmented/100 leukocytes",NFr,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.54,ACTIVE,1,Observation,,%,"Segmented neutrophils/100 leukocytes in Body fluid by Manual count",%,2.04,false,"Neutrophils.segmented/100 leukocytes:NFr:Pt:Body fld:Qn:Manual count"
56960-8,"Neutrophils.segmented/100 leukocytes",NFr,Pt,"Bone mar",Qn,"Manual count",HEM/BC,2.54,ACTIVE,1,Observation,,%,"Segmented neutrophils/100 leukocytes in Bone marrow by Manual count",%,2.29,false,"Neutrophils.segmented/100 leukocytes:NFr:Pt:Bone mar:Qn:Manual count"
14107-7,"Neutrophils.segmented/100 leukocytes",NFr,Pt,CSF,Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Segmented neutrophils/100 leukocytes in Cerebral spinal fluid by Manual count",%,1.0k,false,"Neutrophils.segmented/100 leukocytes:NFr:Pt:CSF:Qn:Manual count"
71650-6,Neutrophils.segmented/leukocytes,NFr.DF,Pt,"Body fld",Qn,"Manual count",HEM/BC,2.54,ACTIVE,1,Observation,,,"Segmented neutrophils/Leukocytes [Pure number fraction] in Body fluid by Manual count",,2.42,false,"Neutrophils.segmented/leukocytes:NFr.DF:Pt:Body fld:Qn:Manual count"
40491-3,"Neutrophils/100 leukocytes",NFr,Pt,"Synv fld",Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Neutrophils/100 leukocytes in Synovial fluid by Manual count",%,2.15,false,"Neutrophils/100 leukocytes:NFr:Pt:Synv fld:Qn:Manual count"
71625-8,Neutrophils/leukocytes,NFr.DF,Pt,"Synv fld",Qn,"Manual count",HEM/BC,2.42,ACTIVE,1,Observation,,,"Neutrophils/Leukocytes [Pure number fraction] in Synovial fluid by Manual count",,2.42,false,"Neutrophils/leukocytes:NFr.DF:Pt:Synv fld:Qn:Manual count"
26469-7,Leukocytes,NCnc,Pt,"Synv fld",Qn,,HEM/BC,2.40,ACTIVE,1,Observation,,/uL,"Leukocytes [#/volume] in Synovial fluid",10*3/uL,2.00,false,"Leukocytes:NCnc:Pt:Synv fld:Qn:"
58805-3,Leukocytes,NCnc,Pt,Urine,Qn,"Test strip.automated",UA,2.70,ACTIVE,1,Both,,/uL,"Leukocytes [#/volume] in Urine by Automated test strip",/uL,2.32,false,"Leukocytes:NCnc:Pt:Urine:Qn:Test strip.automated"
18407-7,Leukocytes,NRat,12H,"Urine sed",Qn,Microscopy.light,UA,2.27,ACTIVE,1,Observation,,,"Leukocytes in 12 hour Urine sediment by Light microscopy",,1.0l,false,"Leukocytes:NRat:12H:Urine sed:Qn:Microscopy.light"
63554-0,Leukocytes,NRat,24H,"Urine sed",Qn,Microscopy,UA,2.70,ACTIVE,1,Both,,10*6/d,"Leukocytes in 24 hour Urine sediment by Microscopy",/d,2.36,false,"Leukocytes:NRat:24H:Urine sed:Qn:Microscopy"
59829-2,Leukocytes,NRat,3H,"Urine sed",Qn,Microscopy.light,UA,2.70,ACTIVE,1,Both,,WBC/min,"Leukocytes in 3 hour Urine sediment by Light microscopy",{WBC}/min,2.32,false,"Leukocytes:NRat:3H:Urine sed:Qn:Microscopy.light"
60433-0,Leukocytes,NRat,XXX,"Urine sed",Qn,Microscopy.light,UA,2.70,ACTIVE,1,Both,,,"Leukocytes by Light microscopy in Urine sediment collected for unspecified duration",,2.34,false,"Leukocytes:NRat:XXX:Urine sed:Qn:Microscopy.light"
35051-2,"Leukocytes other",NCnc,Pt,"Body fld",Qn,,HEM/BC,2.42,ACTIVE,1,Observation,,10*3/uL,"Leukocytes other [#/volume] in Body fluid",10*3/uL,2.11,false,"Leukocytes other:NCnc:Pt:Body fld:Qn:"
26470-5,"Leukocytes other",NCnc,Pt,CSF,Qn,,HEM/BC,2.44,ACTIVE,1,Observation,,10*3/uL,"Leukocytes other [#/volume] in Cerebral spinal fluid",10*3/uL,2.00,false,"Leukocytes other:NCnc:Pt:CSF:Qn:"
35052-0,"Leukocytes other",NCnc,Pt,"Plr fld",Qn,,HEM/BC,2.44,ACTIVE,1,Observation,,10*3/uL,"Leukocytes other [#/volume] in Pleural fluid",10*3/uL,2.11,false,"Leukocytes other:NCnc:Pt:Plr fld:Qn:"
76674-1,"Leukocytes^1st tube",NCnc,Pt,CSF,Qn,,HEM/BC,2.52,ACTIVE,1,Both,,10*6/L,"Leukocytes [#/volume] in Cerebral spinal fluid --1st tube",10*6/L,2.52,false,"Leukocytes^1st tube:NCnc:Pt:CSF:Qn:"
46089-9,"Leukocytes^3rd tube",NCnc,Pt,CSF,Qn,,HEM/BC,2.70,ACTIVE,1,Both,,10*6/L,"Leukocytes [#/volume] in Cerebral spinal fluid --3rd tube",/uL,2.17,false,"Leukocytes^3rd tube:NCnc:Pt:CSF:Qn:"
46090-7,"Leukocytes^4th tube",NCnc,Pt,CSF,Qn,,HEM/BC,2.70,ACTIVE,1,Both,,10*6/L,"Leukocytes [#/volume] in Cerebral spinal fluid --4th tube",/uL,2.17,false,"Leukocytes^4th tube:NCnc:Pt:CSF:Qn:"
34634-6,Cells.CD11+CD18+,NCnc,Pt,WBC,Qn,,CELLMARK,2.42,ACTIVE,1,Observation,,/uL,"CD11+CD18+ cells [#/volume] in Leukocytes",/uL,2.11,false,Cells.CD11+CD18+:NCnc:Pt:WBC:Qn:
92635-2,Leukocytes,NCnc,Pt,"Bld.buffy coat",Qn,,HEM/BC,2.66,ACTIVE,1,Both,,10*3/uL,"Leukocytes [#/volume] in Buffy Coat",{#}/mL,2.66,false,"Leukocytes:NCnc:Pt:Bld.buffy coat:Qn:"
71695-1,"Granulocytes.immature/100 leukocytes",NFr,Pt,Bld,Qn,"Automated count",HEM/BC,2.50,ACTIVE,1,Observation,,%,"Immature granulocytes/100 leukocytes in Blood by Automated count",%,2.40,false,"Granulocytes.immature/100 leukocytes:NFr:Pt:Bld:Qn:Automated count"
33803-8,"Eosinophils.immature/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.54,ACTIVE,1,Observation,,%,"Immature eosinophils/100 leukocytes in Blood by Manual count",%,2.09,false,"Eosinophils.immature/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
29261-5,"Lymphocytes.abnormal/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.54,ACTIVE,1,Observation,,%,"Abnormal lymphocytes/100 leukocytes in Blood by Manual count",%,2.03,false,"Lymphocytes.abnormal/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
15197-7,"Lymphocytes.clefted/100 leukocytes",NFr,Pt,Bld,Qn,"Manual count",HEM/BC,2.70,ACTIVE,1,Observation,,%,"Lymphocytes clefted/100 leukocytes in Blood by Manual count",%,1.0k,false,"Lymphocytes.clefted/100 leukocytes:NFr:Pt:Bld:Qn:Manual count"
